000022,34151.7,1.97,1994,1995-05-29
000022,31047.0,0.81,1993,1994-06-10
000023,13875.624,0.6,2018,2019-08-15
000023,13875.624,0.5,2017,2018-08-15
000023,13875.624,0.4,2016,2017-08-14
000023,13875.624,0.5,2015,2016-08-16
000023,13875.624,0.4,2014,2015-08-12
000023,13875.624,0.4,2013,2014-08-07
000023,13875.624,0.3,2012,2013-06-05
000023,13875.624,0.3,2011,2012-08-15
000023,13875.624,0.0,2010,2011-04-06
000023,13875.624,0.449,2009,2010-08-05
000023,13875.624,1.096,2008,2009-08-24
000023,13875.624,1.1615,2007,2008-08-07
000023,13875.624,0.1,2006,2007-06-20
000023,13875.624,0.0,2005,2006-04-08
000023,13875.624,0.0,2004,2005-05-10
000023,13875.624,0.506,2000,2001-08-24
000023,13875.624,0.56,1999,2000-07-10
000023,13214.88,0.66,1998,1999-08-13
000023,11491.2,0.4,1997,1998-07-08
000023,10944.0,0.12,1995,1996-08-14
000023,9120.0,0.75,1994,1995-08-14
000023,7600.0,0.44,1993,1994-06-07
000025,29728.16,0.0,2018,2019-05-14
000025,29728.16,0.0,2017,2018-04-03
000025,29728.16,0.0,2016,2017-04-08
000025,29728.16,0.0,2015,2016-04-15
000025,29728.16,0.0,2014,2015-04-10
000025,22028.16,0.0,2013,2014-04-01
000025,22028.16,0.0,2012,2013-04-10
000025,22028.16,0.0,2011,2012-04-14
000025,22028.16,0.0,2010,2011-04-15
000025,22028.16,0.0,2009,2010-04-19
000025,22028.16,0.0,2008,2009-03-24
000025,22028.16,0.0,2007,2008-04-17
000025,22028.16,0.0,2006,2007-03-30
000025,22028.16,0.0,2005,2006-02-17
000025,22028.16,0.0,2004,2005-06-04
000025,20025.6,0.5,1994,1995-07-10
000025,16688.0,0.5,1993,1994-05-19
000026,44296.8881,2.00813,2018,2019-08-09
000026,43874.4881,2.0,2017,2018-07-27
000026,43874.4881,1.0,2016,2017-06-21
000026,43874.4881,1.0,2015,2016-06-23
000026,39276.787,1.0,2014,2015-08-05
000026,39276.787,1.0,2013,2014-07-30
000026,39276.787,1.0,2012,2013-08-12
000026,39276.787,1.0,2011,2012-05-31
000026,28054.8479,1.0,2010,2011-04-26
000026,24931.7999,1.0,2009,2010-08-03
000026,24931.7999,1.0,2008,2009-07-14
000026,24931.7999,1.0,2007,2008-06-25
000026,24931.7999,0.0,2006,2007-04-26
000026,24931.7999,0.0,2005,2006-04-20
000026,24931.7999,0.0,2004,2005-05-26
000026,24931.7999,0.5,2001,2002-07-18
000026,24931.7999,1.0,1999,2000-07-25
000026,24931.7999,1.8,1998,1999-08-09
000026,24931.7999,1.0,1998,1998-08-25
000026,16621.2,0.0,1997,1998-01-07
000026,13851.0,1.0,1996,1997-07-14
000026,11542.5,2.0,1995,1996-06-21
000026,9150.0,3.0,1994,1995-12-29
000026,6100.0,1.0,1993,1994-07-05
000027,396449.1597,0.5,2018,2019-06-13
000027,396449.1597,0.8,2017,2018-06-21
000027,396449.1597,1.5,2016,2017-06-28
000027,396449.1597,2.0,2015,2016-06-27
000027,264299.4398,2.0,2014,2015-06-24
000027,264299.4398,2.5,2013,2014-05-22
000027,264299.4398,1.0,2012,2013-05-30
000027,264299.4398,1.0,2011,2012-06-13
000027,220249.5332,1.0,2010,2011-06-15
000027,220249.5332,3.0,2009,2010-07-12
000027,220249.5332,1.0,2008,2009-07-14
000027,220249.5332,3.6,2007,2008-07-23
000027,120249.5332,3.5,2006,2007-07-13
000027,120249.5332,5.0,2005,2006-07-05
000027,120249.5332,3.0,2004,2005-07-06
000027,120249.5332,3.0,2003,2004-07-09
000027,120249.5332,1.5,2002,2003-09-04
000027,100207.9444,3.0,2001,2002-07-31
000027,90661.6206,2.2,1999,2000-08-02
000027,90661.6206,1.0,1998,1999-06-15
000027,45330.8103,0.0,1997,1997-11-03
000027,45330.8103,0.9,1996,1997-07-30
000027,38720.0,1.5,1995,1996-08-12
000027,35200.0,1.0,1994,1995-08-18
000027,32000.0,0.63,1993,1994-06-29
000028,42812.6983,4.0,2018,2019-06-18
000028,42812.6983,3.0,2017,2018-06-12
000028,42812.6983,3.3,2016,2017-06-19
000028,36263.1943,3.0,2015,2016-05-27
000028,36263.1943,2.0,2014,2015-05-21
000028,36263.1943,1.8,2013,2014-05-27
000028,28814.94,1.8,2012,2013-06-06
000028,28814.94,1.3,2011,2012-06-18
000028,28814.94,1.2,2010,2011-06-15
000028,28814.94,1.0,2009,2010-06-11
000028,28814.94,1.0,2008,2009-06-09
000028,28814.94,0.0,2007,2008-03-27
000028,28814.94,0.9,2006,2007-07-09
000028,28814.94,0.38,2005,2006-07-12
000028,28814.94,0.0,2004,2005-05-28
000028,16008.3,0.0,1999,2000-09-08
000028,16008.3,1.18,1996,1997-07-28
000028,13340.25,0.0,1996,1996-11-11
000028,12705.0,0.55,1995,1996-07-15
000028,11550.0,0.25,1994,1995-09-05
000028,10500.0,0.25,1993,1994-08-30
000029,101166.0,2.0,2018,2019-05-20
000029,101166.0,0.0,2017,2018-03-29
000029,101166.0,0.0,2016,2017-03-30
000029,101166.0,0.0,2015,2016-03-30
000029,101166.0,1.3,2015,2015-11-09
000029,101166.0,0.0,2014,2015-03-28
000029,101166.0,0.0,2013,2014-03-29
000029,101166.0,0.0,2012,2013-03-30
000029,101166.0,0.0,2011,2012-03-31
000029,101166.0,0.0,2010,2011-04-29
000029,101166.0,0.0,2009,2010-04-21
000029,101166.0,0.0,2008,2009-04-22
000029,101166.0,0.0,2007,2008-04-22
000029,101166.0,0.0,2006,2007-04-20
000029,101166.0,0.0,2005,2006-04-25
000029,101166.0,0.0,2004,2005-07-01
000029,101166.0,2.0,1995,1996-08-14
000029,84305.0,1.0,1994,1995-08-01
000029,77550.0,2.0,1993,1994-06-24
000030,181055.2111,1.5,2018,2019-06-25
000030,129325.1508,2.0,2017,2018-07-25
000030,129325.1508,2.0,2016,2017-06-27
000030,129325.1508,1.5,2015,2016-06-27
000030,129869.514,1.0,2014,2015-06-25
000030,129869.514,1.0,2013,2014-06-27
000030,28842.0,0.0,2012,2013-01-25
000030,28842.0,0.0,2011,2012-03-16
000030,28842.0,0.0,2010,2011-04-27
000030,28842.0,0.0,2009,2010-04-30
000030,28842.0,0.0,2008,2009-04-08
000030,28842.0,0.0,2007,2008-04-15
000030,28842.0,0.0,2006,2007-04-28
000030,28842.0,0.0,2005,2006-04-03
000030,28842.0,0.0,2004,2005-05-25
000030,26220.0,1.3,1994,1995-12-15
000030,21850.0,0.9,1993,1994-06-29
000031,392587.0338,1.1,2018,2019-05-15
000031,181373.1596,0.55,2017,2018-07-09
000031,181373.1596,0.4,2016,2017-06-01
000031,181373.1596,0.4,2015,2016-07-28
000031,181373.1596,0.35,2014,2015-06-26
000031,181373.1596,0.3,2013,2014-07-02
000031,181373.1596,0.3,2012,2013-06-27
000031,181373.1596,0.3,2011,2012-06-18
000031,181373.1596,0.2,2010,2011-07-26
000031,181373.1596,0.2,2009,2010-05-18
000031,181373.1596,0.2,2008,2009-07-15
000031,90686.5798,0.5,2007,2008-07-22
000031,69945.3565,0.0,2006,2007-02-10
000031,46630.2377,0.0,2006,2006-05-17
000031,46630.2377,1.0,2005,2006-02-10
000031,46630.2377,0.0,2004,2005-05-25
000031,46630.2377,2.0,2003,2004-08-16
000031,46630.2377,0.6,2002,2003-07-01
000031,46630.2377,0.8,1998,1999-08-16
000031,37304.1903,0.8,1996,1997-07-21
000031,26400.0,1.2,1995,1996-06-28
000031,22000.0,0.8,1994,1995-08-01
000031,20000.0,1.5,1993,1994-06-07
000032,41321.9661,0.8,2018,2019-06-03
000032,42225.4134,0.2,2017,2018-07-12
000032,42225.4134,0.2,2016,2017-05-22
000032,35187.8445,0.2,2015,2016-06-15
000032,23286.432,0.5,2014,2015-05-27
000032,23286.432,0.3,2013,2014-07-25
000032,23286.432,1.8,2012,2013-08-08
000032,23286.432,0.0,2011,2012-04-21
000032,23286.432,0.8,2010,2011-06-16
000032,23286.432,1.0,2009,2010-06-17
000032,23286.432,1.7,2008,2009-06-17
000032,19405.36,1.2,2007,2008-06-26
000032,19405.36,1.5,2006,2007-05-22
000032,19405.36,1.1,2005,2006-06-29
000032,19405.36,0.8,2004,2005-07-12
